Date,Instrument Name,Symbol,Expiry Date,Option Type,Strike Price,Open,High,Low,Close,Volume(Lots),Volume(In 000's)
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,54300,0,0,0,6927,6927,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,45100,0,0,0,1389.5,1389.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,42700,0,0,0,711.5,711.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,53500,0,0,0,6288,6288,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,45500,0,0,0,1533.5,1533.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,53400,0,0,0,892,892,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,45400,0,0,0,4013.5,4013.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,54100,0,0,0,762,762,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,46800,0,0,0,3212.5,3212.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,44600,0,0,0,4522.5,4522.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,42900,0,0,0,5721.5,5721.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,52900,0,0,0,996,996,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,53800,0,0,0,816,816,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,53200,0,0,0,932.5,932.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,44900,0,0,0,4327.5,4327.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,52900,0,0,0,5824,5824,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,44600,0,0,0,1222,1222,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,42900,0,0,0,756.5,756.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,53800,0,0,0,6525,6525,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,53600,0,0,0,6367,6367,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,43100,0,0,0,803.5,803.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,44700,0,0,0,1254.5,1254.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,43000,0,0,0,779.5,779.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,53000,0,0,0,5900.5,5900.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,53900,0,0,0,6605,6605,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,45100,0,0,0,4200,4200,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,42700,0,0,0,5872.5,5872.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,54300,0,0,0,728,728,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,45000,0,0,0,1355,1355,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,42600,0,0,0,690,690,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,54200,0,0,0,6846,6846,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,53200,0,0,0,6054.5,6054.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,53100,0,0,0,5977,5977,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,44800,0,0,0,1287.5,1287.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,54000,0,0,0,6685,6685,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,46700,0,0,0,2022.5,2022.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,54100,0,0,0,6765.5,6765.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,46800,0,0,0,2067,2067,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,44900,0,0,0,1321,1321,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,42800,0,0,0,5797,5797,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,45400,0,0,0,1496.5,1496.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,53700,0,0,0,834.5,834.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,53400,0,0,0,6210,6210,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,52200,0,0,0,1158,1158,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,47900,0,0,0,2664.5,2664.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,49100,0,0,0,2146,2146,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,43500,0,0,0,903.5,903.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,47700,0,0,0,2759,2759,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,48900,0,0,0,2227,2227,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,52200,0,0,0,5300.5,5300.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,47900,0,0,0,2596,2596,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,49100,0,0,0,3252.5,3252.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,52500,0,0,0,5522.5,5522.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,48600,0,0,0,2352,2352,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,43200,0,0,0,5499,5499,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,44400,0,0,0,4655.5,4655.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,46300,0,0,0,3485.5,3485.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,45700,0,0,0,1609,1609,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,43800,0,0,0,983.5,983.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,48100,0,0,0,2699.5,2699.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,49300,0,0,0,3370,3370,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,47800,0,0,0,2711.5,2711.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,49000,0,0,0,2186,2186,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,52400,0,0,0,5448,5448,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,47600,0,0,0,2444.5,2444.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,48800,0,0,0,3081,3081,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,48200,0,0,0,2752.5,2752.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,48300,0,0,0,2482.5,2482.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,47700,0,0,0,2494.5,2494.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,PE,48900,0,0,0,3137.5,3137.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,43400,0,0,0,5353,5353,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,47500,0,0,0,2855.5,2855.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,48700,0,0,0,2309.5,2309.5,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,52600,0,0,0,1063,1063,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,52700,0,0,0,1040,1040,0
04/30/2021,OPTFUT,GOLD         ,24NOV2021,CE,48400,0,0,0,2438.5,2438.5,0
04/30/2021,FUTCOM,GOLD         ,03DEC2021,-,0,0,0,0,47658,47633,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,43200,0,0,0,6414,6414,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,51500,0,0,0,2337.5,2337.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,51100,0,0,0,2469.5,2469.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,50900,0,0,0,2538,2538,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,43200,0,0,0,1475.5,1475.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,51500,0,0,0,5477,5477,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,51000,0,0,0,2503.5,2503.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,43000,0,0,0,6548,6548,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,51300,0,0,0,2403,2403,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,43100,0,0,0,1445,1445,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,51400,0,0,0,5412.5,5412.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,42800,0,0,0,6684,6684,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,51600,0,0,0,2305.5,2305.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,50700,0,0,0,4969,4969,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,51900,0,0,0,5740,5740,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,42900,0,0,0,1385.5,1385.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,51700,0,0,0,5608,5608,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,50800,0,0,0,5031,5031,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,43500,0,0,0,6215.5,6215.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,51200,0,0,0,2436,2436,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,42900,0,0,0,6616,6616,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,51700,0,0,0,2273.5,2273.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,49300,0,0,0,3139.5,3139.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,50500,0,0,0,2679,2679,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,43900,0,0,0,5956.5,5956.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,45500,0,0,0,4990.5,4990.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,46700,0,0,0,4339,4339,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,47900,0,0,0,3750,3750,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,45900,0,0,0,2456,2456,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,47100,0,0,0,2993,2993,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,48300,0,0,0,3592.5,3592.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,49500,0,0,0,4252,4252,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,45300,0,0,0,2210.5,2210.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,44100,0,0,0,1767.5,1767.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,48700,0,0,0,3391,3391,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,49900,0,0,0,2902,2902,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,44700,0,0,0,5459.5,5459.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,43700,0,0,0,6085,6085,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,45800,0,0,0,2414,2414,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,47000,0,0,0,2946,2946,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,48200,0,0,0,3540,3540,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,48800,0,0,0,3348,3348,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,50000,0,0,0,2864,2864,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,44800,0,0,0,5399.5,5399.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,43800,0,0,0,6020.5,6020.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,48900,0,0,0,3305.5,3305.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,50100,0,0,0,2826,2826,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,44900,0,0,0,5340,5340,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,43300,0,0,0,6347,6347,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,46000,0,0,0,2498.5,2498.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,47200,0,0,0,3041,3041,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,48400,0,0,0,3645,3645,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,46100,0,0,0,4657,4657,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,47300,0,0,0,4037,4037,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,48500,0,0,0,3478.5,3478.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,48900,0,0,0,3915,3915,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,50100,0,0,0,4603.5,4603.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,44900,0,0,0,2056,2056,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,43300,0,0,0,1506,1506,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,48600,0,0,0,3434.5,3434.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,49800,0,0,0,2940.5,2940.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,44600,0,0,0,5520.5,5520.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,43600,0,0,0,6150,6150,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,45700,0,0,0,2372.5,2372.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,46900,0,0,0,2899.5,2899.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,48100,0,0,0,3488.5,3488.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,46600,0,0,0,2761.5,2761.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,47800,0,0,0,3335.5,3335.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,49500,0,0,0,3058.5,3058.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,45300,0,0,0,5105,5105,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,44100,0,0,0,5830,5830,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,45600,0,0,0,2331.5,2331.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,46800,0,0,0,2853,2853,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,48000,0,0,0,3437,3437,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,45900,0,0,0,4766.5,4766.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,47100,0,0,0,4136,4136,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,48300,0,0,0,3567,3567,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,49700,0,0,0,2979.5,2979.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,44500,0,0,0,5581.5,5581.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,44300,0,0,0,5704.5,5704.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,49600,0,0,0,4309.5,4309.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,45400,0,0,0,2250.5,2250.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,44200,0,0,0,1802,1802,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,45600,0,0,0,4934,4934,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,46800,0,0,0,4287.5,4287.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,48000,0,0,0,3703.5,3703.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,48700,0,0,0,3805.5,3805.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,49900,0,0,0,4484.5,4484.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,44700,0,0,0,1981.5,1981.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,43700,0,0,0,1633.5,1633.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,46400,0,0,0,4496,4496,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,47600,0,0,0,3891.5,3891.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,46500,0,0,0,2716.5,2716.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,47700,0,0,0,3285,3285,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,49200,0,0,0,4081.5,4081.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,50400,0,0,0,4784.5,4784.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,44400,0,0,0,1872.5,1872.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,46600,0,0,0,4391,4391,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,47800,0,0,0,3796.5,3796.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,49400,0,0,0,3099,3099,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,45200,0,0,0,5163,5163,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,44000,0,0,0,5893,5893,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,46100,0,0,0,2541,2541,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,47300,0,0,0,3089,3089,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,48500,0,0,0,3698.5,3698.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,49000,0,0,0,3263.5,3263.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,50200,0,0,0,2789,2789,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,45000,0,0,0,5280.5,5280.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,43400,0,0,0,6281,6281,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,49400,0,0,0,4194.5,4194.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,45200,0,0,0,2171.5,2171.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,44000,0,0,0,1733,1733,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,46000,0,0,0,4711.5,4711.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,47200,0,0,0,4086,4086,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,48400,0,0,0,3522.5,3522.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,48800,0,0,0,3860,3860,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,50000,0,0,0,4544,4544,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,44800,0,0,0,2018.5,2018.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,43800,0,0,0,1666.5,1666.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,45500,0,0,0,2290.5,2290.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,46700,0,0,0,2807,2807,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,47900,0,0,0,3386,3386,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,45700,0,0,0,4877.5,4877.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,46900,0,0,0,4236.5,4236.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,48100,0,0,0,3657.5,3657.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,49600,0,0,0,3019,3019,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,45400,0,0,0,5047.5,5047.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,44200,0,0,0,5767,5767,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,45800,0,0,0,4822,4822,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,47000,0,0,0,4186,4186,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,48200,0,0,0,3612,3612,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,48600,0,0,0,3752,3752,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,49800,0,0,0,4426,4426,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,44600,0,0,0,1944.5,1944.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,43600,0,0,0,1601,1601,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,49700,0,0,0,4367.5,4367.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,44500,0,0,0,1908,1908,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,44300,0,0,0,1837,1837,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,46300,0,0,0,4549.5,4549.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,47500,0,0,0,3939.5,3939.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,46200,0,0,0,2584.5,2584.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,47400,0,0,0,3137.5,3137.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,49000,0,0,0,3970,3970,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,50200,0,0,0,4663.5,4663.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,45000,0,0,0,2094,2094,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,43400,0,0,0,1537.5,1537.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,49100,0,0,0,3221.5,3221.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,50300,0,0,0,2752,2752,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,45100,0,0,0,5221.5,5221.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,49100,0,0,0,4025.5,4025.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,50300,0,0,0,4723.5,4723.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,45100,0,0,0,2132.5,2132.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,49200,0,0,0,3180.5,3180.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,50400,0,0,0,2715.5,2715.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,44400,0,0,0,5643,5643,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,46300,0,0,0,2628,2628,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,47500,0,0,0,3186,3186,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,46500,0,0,0,4443.5,4443.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,47700,0,0,0,3844,3844,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,46400,0,0,0,2672,2672,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,47600,0,0,0,3235.5,3235.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,49300,0,0,0,4138,4138,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,50500,0,0,0,4845.5,4845.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,43900,0,0,0,1699.5,1699.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,50800,0,0,0,2572.5,2572.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,46200,0,0,0,4603,4603,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,47400,0,0,0,3988,3988,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,43100,0,0,0,6481,6481,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,51400,0,0,0,2370,2370,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,50900,0,0,0,5094,5094,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,51000,0,0,0,5157,5157,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,51100,0,0,0,5220,5220,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,43000,0,0,0,1415,1415,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,51300,0,0,0,5348,5348,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,50700,0,0,0,2608,2608,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,51900,0,0,0,2211,2211,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,42800,0,0,0,1356.5,1356.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,51600,0,0,0,5542.5,5542.5,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,43500,0,0,0,1569,1569,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,51200,0,0,0,5284,5284,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,50600,0,0,0,2643,2643,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,CE,51800,0,0,0,2242,2242,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,50600,0,0,0,4907,4907,0
04/30/2021,OPTFUT,GOLD         ,25JAN2022,PE,51800,0,0,0,5674,5674,0
04/30/2021,FUTCOM,GOLD         ,04FEB2022,-,0,0,0,0,47977,47947,0
04/30/2021,OPTFUT,GOLD         ,25MAR2022,CE,48700,0,0,0,3878,3878,0
04/30/2021,OPTFUT,GOLD         ,25MAR2022,CE,49900,0,0,0,3378.5,3378.5,0
04/30/2021,OPTFUT,GOLD         ,25MAR2022,CE,51100,0,0,0,2931,2931,0
04/30/2021,OPTFUT,GOLD         ,25MAR2022,CE,46600,0,0,0,4882,4882,0
04/30/2021,OPTFUT,GOLD         ,25MAR2022,PE,47900,0,0,0,3599,3599,0
04/30/2021,OPTFUT,GOLD         ,25MAR2022,PE,49100,0,0,0,4225,4225,0
04/30/2021,OPTFUT,GOLD         ,25MAR2022,PE,50300,0,0,0,4904.5,4904.5,0
04/30/2021,OPTFUT,GOLD         ,25MAR2022,PE,51500,0,0,0,5634.5,5634.5,0
04/30/2021,OPTFUT,GOLD         ,25MAR2022,PE,48300,0,0,0,3801.5,3801.5,0
04/30/2021,OPTFUT,GOLD         ,25MAR2022,PE,49500,0,0,0,4445.5,4445.5,0
04/30/2021,OPTFUT,GOLD         ,25MAR2022,PE,50700,0,0,0,5142,5142,0
04/30/2021,OPTFUT,GOLD         ,25MAR2022,PE,51900,0,0,0,5888.5,5888.5,0
04/30/2021,OPTFUT,GOLD         ,25MAR2022,PE,48100,0,0,0,3699.5,3699.5,0
04/30/2021,OPTFUT,GOLD         ,25MAR2022,PE,49300,0,0,0,4334.5,4334.5,0
04/30/2021,OPTFUT,GOLD         ,25MAR2022,PE,50500,0,0,0,5022.5,5022.5,0
04/30/2021,OPTFUT,GOLD         ,25MAR2022,PE,51700,0,0,0,5760.5,5760.5,0
04/30/2021,OPTFUT,GOLD         ,25MAR2022,PE,48900,0,0,0,4117,4117,0
