CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTCURGBPINR28-SEP-2021CE100.75,5.8725000,0.0000,0.0000,0.0000,4.0200,5.6200,0.25,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR30-APR-2021PE100.75,0.0000000,0.0000,0.0000,0.0000,2.3950,103.1592,0.00,0,0,0,103.16,0.0000000,0.0000000
OPTCURGBPINR29-DEC-2021PE100.75,1.4775000,0.0000,0.0000,0.0000,3.4225,1.5425,0.07,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR27-MAY-2021CE100.75,3.3375000,0.0000,0.0000,0.0000,4.0825,3.0575,0.28,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR16-JUL-2021CE100.75,0.0000000,0.0000,0.0000,0.0000,4.4900,4.2275,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021CE79.5,11.1600000,0.0000,0.0000,0.0000,9.4450,10.7675,0.39,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021PE79.5,0.0025000,0.0000,0.0000,0.0000,0.5050,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUL-2021CE79.5,0.0550000,0.0000,0.0000,0.0000,0.0925,0.0500,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR25-JUN-2021CE79.5,0.0100000,0.0000,0.0000,0.0000,0.0500,0.0075,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR09-JUL-2021PE79.5,4.6375000,0.0000,0.0000,0.0000,3.7150,4.6975,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR25-JUN-2021PE79.5,4.7725000,0.0000,0.0000,0.0000,4.1525,4.8250,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUN-2021CE79.5,0.0125000,0.0000,0.0000,0.0000,1.8050,0.0100,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-SEP-2021PE79.5,4.0225000,0.0000,0.0000,0.0000,3.5325,4.0700,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-DEC-2021CE79.5,0.6575000,0.0000,0.0000,0.0000,0.9275,0.6400,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR02-JUL-2021PE79.5,4.7075000,0.0000,0.0000,0.0000,3.7500,4.7675,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-DEC-2021PE79.5,3.5250000,0.0000,0.0000,0.0000,3.4900,3.5575,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR18-JUN-2021CE79.5,0.0050000,0.0000,0.0000,0.0000,0.0150,0.0050,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR02-JUL-2021CE79.5,0.0150000,0.0000,0.0000,0.0000,0.0750,0.0125,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR09-JUL-2021CE79.5,0.0225000,0.0000,0.0000,0.0000,0.0825,0.0200,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR16-JUL-2021CE79.5,0.0000000,0.0000,0.0000,0.0000,0.0325,0.0300,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-SEP-2021CE79.5,0.2325000,0.0000,0.0000,0.0000,1.0625,0.2225,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUL-2021PE79.5,4.4600000,0.0000,0.0000,0.0000,3.9650,4.5200,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR16-JUL-2021PE79.5,0.0000000,0.0000,0.0000,0.0000,4.5700,4.6300,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUN-2021PE79.5,4.7425000,0.0000,0.0000,0.0000,2.5750,4.7950,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR18-JUN-2021PE79.5,4.8475000,0.0000,0.0000,0.0000,5.0025,4.9000,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR09-JUL-2021CE79.75,0.0175000,0.0000,0.0000,0.0000,0.0675,0.0150,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUL-2021CE79.75,0.0425000,0.0000,0.0000,0.0000,0.0750,0.0400,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR02-JUL-2021CE79.75,0.0125000,0.0000,0.0000,0.0000,0.0600,0.0100,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUN-2021CE79.75,0.0100000,0.0000,0.0000,0.0000,1.7050,0.0075,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR16-JUL-2021PE79.75,0.0000000,0.0000,0.0000,0.0000,4.8100,4.8725,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUN-2021PE79.75,4.9875000,0.0000,0.0000,0.0000,2.7125,5.0400,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR25-JUN-2021CE79.75,0.0075000,0.0000,0.0000,0.0000,0.0400,0.0075,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR02-JUL-2021PE79.75,4.9500000,0.0000,0.0000,0.0000,3.9825,5.0125,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR25-JUN-2021PE79.75,5.0175000,0.0000,0.0000,0.0000,4.3900,5.0725,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-SEP-2021PE79.75,4.2375000,0.0000,0.0000,0.0000,3.7000,4.2850,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUL-2021PE79.75,4.6975000,0.0000,0.0000,0.0000,4.1950,4.7575,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR09-JUL-2021PE79.75,4.8800000,0.0000,0.0000,0.0000,3.9450,4.9425,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR16-JUL-2021CE79.75,0.0000000,0.0000,0.0000,0.0000,0.0250,0.0225,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-SEP-2021CE79.75,0.2025000,0.0000,0.0000,0.0000,0.9900,0.1925,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021PE79.75,0.0025000,0.0000,0.0000,0.0000,0.5400,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021CE79.75,10.9125000,0.0000,0.0000,0.0000,9.2425,10.5200,0.39,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021PE79.75,0.0100000,0.0000,0.0000,0.0000,0.3250,0.0125,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021CE79.75,12.0100000,0.0000,0.0000,0.0000,10.2675,11.6200,0.39,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021PE80,0.0025000,0.0000,0.0000,0.0000,0.5750,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021PE80,0.0125000,0.0000,0.0000,0.0000,0.3500,0.0125,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR29-DEC-2021CE74.5,0.8950000,0.0000,0.0000,0.0000,2.8950,0.8875,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR14-MAY-2021CE74.5,0.0000000,0.0000,0.0000,0.0000,0.1300,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR30-APR-2021PE74.5,6.4350000,0.0000,0.0000,0.0000,4.3825,68.0200,61.59,0,0,0,68.02,0.0000000,0.0000000
OPTCURJPYINR28-JUN-2021PE74.75,6.0700000,0.0000,0.0000,0.0000,4.0350,6.0725,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR07-MAY-2021CE74.75,0.0000000,0.0000,0.0000,0.0000,0.1975,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR02-JUL-2021CE74.75,0.0300000,0.0000,0.0000,0.0000,0.1075,0.0300,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR27-MAY-2021PE74.75,6.3750000,0.0000,0.0000,0.0000,4.8525,6.3850,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR07-MAY-2021PE74.75,6.6050000,0.0000,0.0000,0.0000,4.2975,6.6125,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR14-MAY-2021PE74.75,6.5250000,0.0000,0.0000,0.0000,5.1025,6.5325,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-JUL-2021PE74.75,5.8100000,0.0000,0.0000,0.0000,5.0175,5.8225,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR30-APR-2021CE74.75,0.0000000,0.0000,0.0000,0.0000,0.1625,68.0200,0.00,0,0,0,68.02,0.0000000,0.0000000
OPTCURJPYINR27-MAY-2021CE74.75,0.0025000,0.0000,0.0000,0.0000,0.1550,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR02-JUL-2021PE74.75,6.0300000,0.0000,0.0000,0.0000,5.1025,6.0425,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-JUN-2021CE74.75,0.0250000,0.0000,0.0000,0.0000,3.0150,0.0225,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR09-JUL-2021CE74.75,0.0450000,0.0000,0.0000,0.0000,0.1600,0.0425,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR29-DEC-2021PE74.75,5.0425000,0.0000,0.0000,0.0000,3.1975,5.0375,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR09-JUL-2021PE74.75,5.9675000,0.0000,0.0000,0.0000,4.6075,5.9800,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-SEP-2021PE74.75,5.4400000,0.0000,0.0000,0.0000,4.0025,5.4450,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-SEP-2021CE74.75,0.3375000,0.0000,0.0000,0.0000,2.4825,0.3300,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR14-MAY-2021CE74.75,0.0000000,0.0000,0.0000,0.0000,0.1125,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR30-APR-2021PE74.75,6.6850000,0.0000,0.0000,0.0000,4.6050,68.0200,61.34,0,0,0,68.02,0.0000000,0.0000000
OPTCURJPYINR28-JUL-2021CE74.75,0.0925000,0.0000,0.0000,0.0000,0.1650,0.0875,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR29-DEC-2021CE74.75,0.8375000,0.0000,0.0000,0.0000,2.7850,0.8300,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR07-MAY-2021PE74.75,0.6650000,0.5875,0.7475,0.5625,0.6300,0.6300,0.04,5316,11452,11452,,863438122.5000000,7401122.5000000
OPTCURUSDINR14-MAY-2021PE74.75,0.7025000,0.0000,0.0000,0.0000,1.4075,0.7300,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR11-JUN-2021PE74.75,0.8125000,0.0000,0.0000,0.0000,1.7175,0.8325,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR14-MAY-2021CE74.75,0.2225000,0.0000,0.0000,0.0000,0.4825,0.1925,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR04-JUN-2021PE74.75,0.7950000,0.0000,0.0000,0.0000,1.4175,0.8150,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUL-2021PE74.75,0.8875000,0.0000,0.0000,0.0000,0.6850,0.9100,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUN-2021PE74.75,0.8475000,0.0000,0.0000,0.0000,0.7300,0.8675,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR25-JUN-2021PE74.75,0.8425000,0.0000,0.0000,0.0000,0.6825,0.8625,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR04-JUN-2021CE74.75,0.5250000,0.0000,0.0000,0.0000,0.5850,0.4900,0.04,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR02-JUL-2021PE74.75,0.8575000,0.0000,0.0000,0.0000,0.5275,0.8800,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUN-2021CE74.75,0.8275000,0.0000,0.0000,0.0000,0.6925,0.7925,0.04,18,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-DEC-2021PE74.75,0.9425000,0.0000,0.0000,0.0000,1.0600,0.9550,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR27-MAY-2021CE74.75,0.3175000,0.3275,0.3500,0.2750,0.3125,0.3125,0.01,49894,35379,35379,,2655501682.5000000,10921432.5000000
OPTCURUSDINR27-MAY-2021PE74.75,0.6925000,0.6425,0.7700,0.6250,0.6750,0.6750,0.02,24495,12197,12197,,920109855.0000000,8384105.0000000
OPTCURUSDINR16-JUL-2021CE74.75,0.0000000,0.0000,0.0000,0.0000,1.0375,0.9975,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-SEP-2021PE74.75,0.9375000,0.0000,0.0000,0.0000,1.1325,0.9550,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-MAR-2022CE74.75,3.5050000,0.0000,0.0000,0.0000,2.9900,3.4650,0.04,0,0,0,,0.0000000,0.0000000
OPTCUREURINR04-JUN-2021PE84.25,0.0050000,0.0000,0.0000,0.0000,0.2450,0.0075,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR18-JUN-2021PE84.25,0.0125000,0.0000,0.0000,0.0000,0.2800,0.0175,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021CE84.5,6.2325000,0.0000,0.0000,0.0000,5.7425,5.8475,0.39,0,0,0,,0.0000000,0.0000000
OPTCUREURINR18-JUN-2021CE84.5,6.0900000,0.0000,0.0000,0.0000,3.3125,5.7025,0.39,0,0,0,,0.0000000,0.0000000
OPTCUREURINR21-MAY-2021CE84.5,5.7125000,0.0000,0.0000,0.0000,5.5525,5.3200,0.39,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUL-2021CE84.5,6.6650000,0.0000,0.0000,0.0000,6.9175,6.2750,0.39,0,0,0,,0.0000000,0.0000000
OPTCUREURINR29-MAR-2022CE84.5,9.9200000,0.0000,0.0000,0.0000,7.1000,9.5675,0.35,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUL-2021PE84.5,0.0625000,0.0000,0.0000,0.0000,0.0575,0.0775,0.02,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-MAY-2021PE84.5,0.0025000,0.0000,0.0000,0.0000,0.1725,0.0050,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR09-JUL-2021PE84.5,0.0400000,0.0000,0.0000,0.0000,0.0350,0.0500,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR11-JUN-2021PE84.5,0.0100000,0.0000,0.0000,0.0000,0.2975,0.0150,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-MAY-2021CE84.5,5.8125000,0.0000,0.0000,0.0000,4.5450,5.4200,0.39,0,0,0,,0.0000000,0.0000000
OPTCUREURINR25-JUN-2021CE84.5,6.1900000,0.0000,0.0000,0.0000,5.1950,5.8050,0.39,0,0,0,,0.0000000,0.0000000
OPTCUREURINR27-MAY-2021PE84.5,0.0025000,0.0000,0.0000,0.0000,0.1300,0.0050,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR29-DEC-2021CE84.5,8.7425000,0.0000,0.0000,0.0000,9.8375,8.3850,0.36,0,0,0,,0.0000000,0.0000000
OPTCUREURINR09-JUL-2021CE84.5,6.3900000,0.0000,0.0000,0.0000,7.0250,5.9975,0.39,0,0,0,,0.0000000,0.0000000
OPTCUREURINR04-JUN-2021PE84.5,0.0075000,0.0000,0.0000,0.0000,0.2825,0.0100,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR07-MAY-2021PE84.5,0.0000000,0.0000,0.0000,0.0000,0.1000,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR02-JUL-2021CE84.5,6.2875000,0.0000,0.0000,0.0000,6.3200,5.8950,0.39,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021PE84.5,0.0275000,0.0000,0.0000,0.0000,1.5700,0.0350,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR14-MAY-2021CE84.5,5.6125000,0.0000,0.0000,0.0000,4.7775,5.2200,0.39,0,0,0,,0.0000000,0.0000000
OPTCUREURINR29-DEC-2021PE84.5,0.2325000,0.0000,0.0000,0.0000,0.3450,0.2625,0.03,0,0,0,,0.0000000,0.0000000
OPTCUREURINR18-JUN-2021PE84.5,0.0175000,0.0000,0.0000,0.0000,0.3225,0.0225,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR04-JUN-2021CE84.5,5.8900000,0.0000,0.0000,0.0000,3.7625,5.5000,0.39,0,0,0,,0.0000000,0.0000000
OPTCUREURINR25-JUN-2021PE84.5,0.0225000,0.0000,0.0000,0.0000,0.1150,0.0300,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR30-APR-2021PE84.5,0.0000000,0.0000,0.0000,0.0000,0.1800,89.6905,0.00,0,0,0,89.69,0.0000000,0.0000000
OPTCUREURINR30-APR-2021CE84.5,5.4150000,0.0000,0.0000,0.0000,4.4175,89.6905,84.28,0,0,0,89.69,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021CE84.5,7.5025000,0.0000,0.0000,0.0000,6.5275,7.1350,0.37,0,0,0,,0.0000000,0.0000000
OPTCUREURINR07-MAY-2021CE84.5,5.5150000,0.0000,0.0000,0.0000,5.2725,5.1200,0.40,0,0,0,,0.0000000,0.0000000
OPTCUREURINR27-MAY-2021CE84.5,5.8000000,0.0000,0.0000,0.0000,5.1725,5.4050,0.40,0,0,0,,0.0000000,0.0000000
OPTCUREURINR02-JUL-2021PE84.5,0.0300000,0.0000,0.0000,0.0000,0.0525,0.0400,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR16-JUL-2021PE84.5,0.0000000,0.0000,0.0000,0.0000,0.0475,0.0600,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR21-MAY-2021PE84.5,0.0025000,0.0000,0.0000,0.0000,0.0800,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR29-MAR-2022PE84.5,0.2925000,0.0000,0.0000,0.0000,0.6375,0.3225,0.03,0,0,0,,0.0000000,0.0000000
OPTCUREURINR14-MAY-2021PE84.5,0.0025000,0.0000,0.0000,0.0000,0.1400,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR11-JUN-2021CE84.5,5.9900000,0.0000,0.0000,0.0000,3.6300,5.6000,0.39,0,0,0,,0.0000000,0.0000000
OPTCUREURINR16-JUL-2021CE84.5,0.0000000,0.0000,0.0000,0.0000,6.4925,6.1000,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021PE84.5,0.1425000,0.0000,0.0000,0.0000,1.1000,0.1650,0.02,0,0,0,,0.0000000,0.0000000
OPTCUREURINR02-JUL-2021CE84.75,6.0475000,0.0000,0.0000,0.0000,6.0825,5.6575,0.39,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUL-2021PE84.75,0.0725000,0.0000,0.0000,0.0000,0.0675,0.0900,0.02,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-SEP-2021PE98.75,0.7175000,0.0000,0.0000,0.0000,4.9150,0.7650,0.05,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR27-MAY-2021CE98.75,5.1150000,0.0000,0.0000,0.0000,5.5400,4.8075,0.31,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR21-MAY-2021PE98.75,0.0450000,0.0000,0.0000,0.0000,0.5175,0.0525,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR07-MAY-2021PE98.75,0.0025000,0.0000,0.0000,0.0000,0.9025,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR25-JUN-2021PE98.75,0.2500000,0.0000,0.0000,0.0000,0.5000,0.2775,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR02-JUL-2021PE98.75,0.2925000,0.0000,0.0000,0.0000,0.3725,0.3225,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-MAY-2021PE98.75,0.0800000,0.0000,0.0000,0.0000,0.7425,0.0925,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-JUL-2021CE98.75,6.3100000,0.0000,0.0000,0.0000,6.7100,6.0200,0.29,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR11-JUN-2021PE98.75,0.1650000,0.0000,0.0000,0.0000,0.7400,0.1875,0.02,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR04-JUN-2021CE98.75,5.2525000,0.0000,0.0000,0.0000,4.5700,4.9525,0.30,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR18-JUN-2021PE98.75,0.2075000,0.0000,0.0000,0.0000,0.7250,0.2325,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR21-MAY-2021CE98.75,4.9925000,0.0000,0.0000,0.0000,5.6900,4.6825,0.31,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR14-MAY-2021PE98.75,0.0175000,0.0000,0.0000,0.0000,0.8800,0.0175,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR29-DEC-2021PE98.75,1.0050000,0.0000,0.0000,0.0000,2.6675,1.0550,0.05,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR27-MAY-2021PE98.75,0.0750000,0.0000,0.0000,0.0000,0.6350,0.0875,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR09-JUL-2021PE98.75,0.3325000,0.0000,0.0000,0.0000,0.2675,0.3650,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR18-JUN-2021CE98.75,5.5325000,0.0000,0.0000,0.0000,4.3750,5.2400,0.29,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR04-JUN-2021PE98.75,0.1225000,0.0000,0.0000,0.0000,0.7675,0.1400,0.02,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR29-MAR-2022CE98.75,10.1950000,0.0000,0.0000,0.0000,8.1475,9.9300,0.27,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR30-APR-2021PE98.75,0.0000000,0.0000,0.0000,0.0000,1.4750,103.1592,0.00,0,0,0,103.16,0.0000000,0.0000000
OPTCURGBPINR11-JUN-2021CE98.75,5.3925000,0.0000,0.0000,0.0000,4.6000,5.0975,0.30,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-JUN-2021CE98.75,5.7325000,0.0000,0.0000,0.0000,4.5250,5.4450,0.29,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR02-JUL-2021CE98.75,5.8075000,0.0000,0.0000,0.0000,6.0350,5.5125,0.30,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR30-APR-2021CE98.75,4.6375000,0.0000,0.0000,0.0000,3.0925,103.1592,98.52,0,0,0,103.16,0.0000000,0.0000000
OPTCURGBPINR14-MAY-2021CE98.75,4.8600000,0.0000,0.0000,0.0000,4.4225,4.5450,0.32,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-JUL-2021PE98.75,0.4350000,0.0000,0.0000,0.0000,0.3950,0.4750,0.04,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-SEP-2021CE98.75,7.3775000,0.0000,0.0000,0.0000,4.2250,7.1050,0.27,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR29-DEC-2021CE98.75,8.8475000,0.0000,0.0000,0.0000,7.4625,8.5825,0.27,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR25-JUN-2021CE98.75,5.6725000,0.0000,0.0000,0.0000,5.3225,5.3850,0.29,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR09-JUL-2021CE98.75,5.9450000,0.0000,0.0000,0.0000,6.9575,5.6525,0.29,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR29-MAR-2022PE98.75,1.1925000,0.0000,0.0000,0.0000,1.8675,1.2425,0.05,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-MAY-2021CE98.75,5.1350000,0.0000,0.0000,0.0000,4.7025,4.8275,0.31,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR16-JUL-2021CE98.75,0.0000000,0.0000,0.0000,0.0000,6.0825,5.7900,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR30-APR-2021PE89,0.0025000,0.0000,0.0000,0.0000,1.5050,89.6905,89.69,0,0,0,89.69,0.0000000,0.0000000
OPTCUREURINR02-JUL-2021PE89,0.5975000,0.0000,0.0000,0.0000,0.7100,0.7100,0.11,0,0,0,,0.0000000,0.0000000
OPTCUREURINR25-JUN-2021PE89,0.5625000,0.0000,0.0000,0.0000,1.1350,0.6725,0.11,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUL-2021PE89,0.6975000,0.0000,0.0000,0.0000,0.6475,0.8100,0.11,0,0,0,,0.0000000,0.0000000
OPTCUREURINR04-JUN-2021PE89,0.4325000,0.0000,0.0000,0.0000,1.9400,0.5400,0.11,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021CE89,3.8200000,0.0000,0.0000,0.0000,3.7650,3.5300,0.29,0,0,0,,0.0000000,0.0000000
OPTCUREURINR14-MAY-2021CE89,1.3500000,0.0000,0.0000,0.0000,1.5100,1.0450,0.31,0,0,0,,0.0000000,0.0000000
OPTCUREURINR25-JUN-2021CE89,2.2700000,0.0000,0.0000,0.0000,1.7675,1.9850,0.29,0,0,0,,0.0000000,0.0000000
OPTCUREURINR21-MAY-2021PE89,0.3050000,0.0000,0.0000,0.0000,0.9400,0.4050,0.10,0,0,0,,0.0000000,0.0000000
OPTCUREURINR09-JUL-2021PE89,0.6275000,0.0000,0.0000,0.0000,0.5300,0.7400,0.11,0,0,0,,0.0000000,0.0000000
OPTCUREURINR29-DEC-2021PE89,0.9625000,0.0000,0.0000,0.0000,1.1000,1.0475,0.09,0,0,0,,0.0000000,0.0000000
OPTCUREURINR29-MAR-2022PE89,0.9925000,0.0000,0.0000,0.0000,1.8300,1.0775,0.09,0,0,0,,0.0000000,0.0000000
OPTCUREURINR16-JUL-2021CE89,0.0000000,0.0000,0.0000,0.0000,2.6575,2.3625,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR14-MAY-2021PE89,0.2250000,0.0000,0.0000,0.0000,1.3050,0.3150,0.09,0,0,0,,0.0000000,0.0000000
OPTCUREURINR09-JUL-2021CE89,2.5275000,0.0000,0.0000,0.0000,3.0725,2.2375,0.29,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021PE89,0.5775000,0.0000,0.0000,0.0000,3.3825,0.6875,0.11,0,0,0,,0.0000000,0.0000000
OPTCUREURINR16-JUL-2021PE89,0.0000000,0.0000,0.0000,0.0000,0.6575,0.7675,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR11-JUN-2021CE89,1.9925000,0.0000,0.0000,0.0000,0.9125,1.7075,0.29,0,0,0,,0.0000000,0.0000000
OPTCUREURINR29-DEC-2021CE89,5.1375000,0.0000,0.0000,0.0000,6.3200,4.8375,0.30,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021CE89,2.3275000,0.0000,0.0000,0.0000,3.2625,2.0425,0.29,0,0,0,,0.0000000,0.0000000
