"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"10 Mar 2021","OPTFUT","GOLD         ","24NOV2021","CE","42900.00","","","","3984.50","3984.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","24NOV2021","PE","42900.00","","","","1865.00","1865.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","24NOV2021","CE","43000.00","","","","3928.00","3928.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","24NOV2021","PE","43000.00","","","","1905.50","1905.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","24NOV2021","CE","42600.00","","","","4158.50","4158.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","24NOV2021","PE","42600.00","","","","1747.00","1747.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","24NOV2021","CE","42700.00","","","","4100.00","4100.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","24NOV2021","PE","42700.00","","","","1786.00","1786.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","FUTCOM","GOLD         ","03DEC2021","-","0.00","","","","46002.00","45869.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","45500.00","","","","3108.00","3108.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","45500.00","","","","3301.50","3301.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","45600.00","","","","3064.50","3064.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","45600.00","","","","3354.50","3354.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","45700.00","","","","3021.00","3021.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","45700.00","","","","3408.00","3408.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","45800.00","","","","2978.50","2978.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","45800.00","","","","3462.00","3462.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","45900.00","","","","2936.00","2936.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","45900.00","","","","3516.50","3516.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","46000.00","","","","2894.00","2894.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","46000.00","","","","3571.50","3571.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","46100.00","","","","2852.50","2852.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","46100.00","","","","3626.50","3626.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","46200.00","","","","2812.00","2812.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","46200.00","","","","3682.50","3682.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","46300.00","","","","2771.00","2771.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","46300.00","","","","3738.50","3738.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","46400.00","","","","2731.00","2731.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","46400.00","","","","3795.50","3795.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","46500.00","","","","2691.50","2691.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","46500.00","","","","3852.50","3852.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","46600.00","","","","2652.50","2652.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","46600.00","","","","3910.00","3910.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","46700.00","","","","2613.50","2613.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","46700.00","","","","3968.00","3968.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","46800.00","","","","2575.50","2575.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","46800.00","","","","4026.50","4026.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","46900.00","","","","2537.50","2537.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","46900.00","","","","4085.50","4085.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","47000.00","","","","2500.00","2500.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","47000.00","","","","4144.50","4144.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","47100.00","","","","2463.00","2463.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","47100.00","","","","4204.50","4204.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","47200.00","","","","2426.50","2426.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","47200.00","","","","4264.50","4264.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","47300.00","","","","2390.00","2390.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","47300.00","","","","4325.00","4325.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","47400.00","","","","2354.50","2354.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","47400.00","","","","4386.00","4386.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","47500.00","","","","2319.00","2319.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","47500.00","","","","4447.50","4447.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","47600.00","","","","2284.00","2284.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","47600.00","","","","4509.50","4509.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","47700.00","","","","2249.50","2249.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","47700.00","","","","4571.50","4571.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","47800.00","","","","2215.50","2215.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","47800.00","","","","4634.50","4634.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","47900.00","","","","2182.00","2182.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","47900.00","","","","4697.50","4697.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","48000.00","","","","2148.50","2148.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","48000.00","","","","4761.00","4761.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","48100.00","","","","2116.00","2116.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","48100.00","","","","4824.50","4824.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","48200.00","","","","2083.50","2083.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","48200.00","","","","4889.00","4889.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","48300.00","","","","2051.50","2051.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","48300.00","","","","4953.50","4953.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","48400.00","","","","2019.50","2019.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","48400.00","","","","5019.00","5019.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","48500.00","","","","1988.50","1988.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","48500.00","","","","5084.50","5084.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","48600.00","","","","1957.50","1957.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","48600.00","","","","5150.00","5150.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","48700.00","","","","1927.00","1927.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","48700.00","","","","5216.50","5216.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","48800.00","","","","1897.00","1897.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","48800.00","","","","5283.00","5283.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","48900.00","","","","1867.00","1867.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","48900.00","","","","5350.00","5350.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","49000.00","","","","1838.00","1838.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","49000.00","","","","5417.50","5417.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","49100.00","","","","1809.00","1809.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","49100.00","","","","5485.00","5485.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","49200.00","","","","1780.50","1780.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","49200.00","","","","5553.50","5553.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","49300.00","","","","1752.00","1752.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","49300.00","","","","5622.00","5622.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","49400.00","","","","1724.00","1724.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","49400.00","","","","5690.50","5690.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","49500.00","","","","1696.50","1696.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","49500.00","","","","5760.00","5760.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","49600.00","","","","1669.50","1669.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","49600.00","","","","5829.50","5829.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","49700.00","","","","1642.50","1642.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","49700.00","","","","5899.50","5899.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","49800.00","","","","1616.50","1616.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","49800.00","","","","5970.00","5970.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","49900.00","","","","1590.00","1590.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","49900.00","","","","6040.50","6040.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","50000.00","","","","1564.50","1564.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","50000.00","","","","6111.50","6111.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","50100.00","","","","1539.00","1539.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","50100.00","","","","6183.00","6183.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","50200.00","","","","1514.00","1514.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","50200.00","","","","6254.50","6254.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","50300.00","","","","1489.50","1489.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","50300.00","","","","6326.50","6326.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","50400.00","","","","1465.00","1465.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","50400.00","","","","6399.00","6399.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","50500.00","","","","1441.00","1441.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","50500.00","","","","6472.00","6472.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","45200.00","","","","3242.00","3242.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","45200.00","","","","3145.00","3145.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","45300.00","","","","3197.00","3197.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","45300.00","","","","3197.00","3197.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","45400.00","","","","3152.00","3152.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","45400.00","","","","3249.00","3249.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","44500.00","","","","3570.50","3570.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","44500.00","","","","2796.50","2796.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","44600.00","","","","3522.00","3522.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","44600.00","","","","2845.00","2845.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","44700.00","","","","3474.50","3474.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","44700.00","","","","2894.00","2894.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","44800.00","","","","3427.00","3427.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","44800.00","","","","2943.00","2943.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","44900.00","","","","3380.00","3380.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","44900.00","","","","2993.00","2993.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","45000.00","","","","3333.50","3333.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","45000.00","","","","3043.00","3043.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","45100.00","","","","3287.50","3287.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","45100.00","","","","3094.00","3094.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","44400.00","","","","3619.50","3619.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","44400.00","","","","2748.50","2748.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","43900.00","","","","3870.50","3870.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","43900.00","","","","2516.00","2516.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","44000.00","","","","3819.50","3819.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","44000.00","","","","2561.50","2561.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","44100.00","","","","3768.50","3768.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","44100.00","","","","2607.50","2607.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","44200.00","","","","3718.50","3718.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","44200.00","","","","2654.00","2654.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","44300.00","","","","3668.50","3668.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","44300.00","","","","2701.00","2701.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","43600.00","","","","4027.00","4027.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","43600.00","","","","2382.50","2382.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","43700.00","","","","3974.50","3974.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","43700.00","","","","2426.50","2426.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","43800.00","","","","3922.50","3922.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","43800.00","","","","2471.00","2471.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","43300.00","","","","4188.00","4188.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","43300.00","","","","2253.00","2253.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","43400.00","","","","4134.00","4134.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","43400.00","","","","2295.50","2295.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","43500.00","","","","4080.50","4080.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","43500.00","","","","2339.00","2339.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","43000.00","","","","4353.00","4353.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","43000.00","","","","2128.00","2128.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","43100.00","","","","4297.50","4297.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","43100.00","","","","2169.00","2169.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","43200.00","","","","4242.50","4242.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","43200.00","","","","2211.00","2211.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","42800.00","","","","4465.50","4465.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","42800.00","","","","2047.00","2047.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","CE","42900.00","","","","4409.00","4409.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","25JAN2022","PE","42900.00","","","","2087.50","2087.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","FUTCOM","GOLD         ","04FEB2022","-","0.00","","","","46317.00","46132.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","FUTCOM","GOLDGUINEA   ","31MAR2021","-","0.00","36035.00","36115.00","35880.00","36036.00","36078.00","5752","46.016 GRMS ","2071.14","8985"
"10 Mar 2021","FUTCOM","GOLDGUINEA   ","30APR2021","-","0.00","36153.00","36247.00","36041.00","36201.00","36215.00","686","5.488 GRMS ","248.02","2846"
"10 Mar 2021","FUTCOM","GOLDGUINEA   ","31MAY2021","-","0.00","36403.00","36403.00","36403.00","36403.00","36259.00","75","0.600 GRMS ","27.30","97"
"10 Mar 2021","FUTCOM","GOLDGUINEA   ","30JUN2021","-","0.00","","","","36536.00","36493.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","FUTCOM","GOLDM        ","05APR2021","-","0.00","44750.00","44920.00","44636.00","44774.00","44844.00","22086","2208.600 GRMS ","98865.08","25337"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","CE","42000.00","","","","2627.00","2627.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","PE","42000.00","","","","59.50","59.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","CE","42200.00","","","","2444.50","2444.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","PE","42200.00","","","","76.50","76.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","CE","42400.00","","","","2266.00","2266.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","PE","42400.00","","","","98.00","98.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","CE","42600.00","","","","2092.50","2092.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","PE","42600.00","","","","123.50","123.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","CE","42800.00","","","","1923.50","1923.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","PE","42800.00","","","","154.00","154.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","CE","43000.00","","","","1760.50","1760.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","PE","43000.00","","","","190.50","190.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","CE","43200.00","","","","1603.50","1603.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","PE","43200.00","","","","233.00","233.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","CE","43400.00","","","","1453.50","1453.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","PE","43400.00","","","","282.50","282.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","CE","43600.00","","","","1311.00","1311.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","PE","43600.00","","","","339.00","339.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","CE","43800.00","","","","1175.50","1175.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","PE","43800.00","","","","403.50","403.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","CE","44000.00","","","","1049.00","1049.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","PE","44000.00","","","","476.00","476.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","CE","44200.00","","","","930.50","930.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTCOM","GOLDM        ","05APR2021","PE","44200.00","","","","557.00","557.00","0","0.000 GRMS ","0.00","0"
