CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTCURGBPINR14-MAY-2021PE101.75,1.6675000,0.0000,0.0000,0.0000,1.9625,1.6550,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-MAY-2021PE101.75,1.7625000,0.0000,0.0000,0.0000,1.7375,1.7500,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR21-MAY-2021PE101.75,1.7175000,0.0000,0.0000,0.0000,1.2950,1.7050,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR09-APR-2021PE101.75,1.3050000,0.0000,0.0000,0.0000,2.7300,1.2450,0.06,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-JUN-2021PE101.75,1.9250000,0.0000,0.0000,0.0000,5.6000,1.9125,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR07-MAY-2021CE101.75,2.0900000,0.0000,0.0000,0.0000,2.4575,2.0625,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-SEP-2021CE101.75,4.7125000,0.0000,0.0000,0.0000,3.7700,4.7050,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-JUN-2021CE101.75,3.1625000,0.0000,0.0000,0.0000,3.8450,3.1375,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR26-MAR-2021CE101.75,0.9100000,0.0000,0.0000,0.0000,7.1875,0.8750,0.04,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR30-APR-2021CE101.75,1.9175000,0.0000,0.0000,0.0000,1.6150,1.8875,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR12-MAR-2021CE101.75,0.2400000,0.0000,0.0000,0.0000,1.3975,0.1650,0.08,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR21-MAY-2021CE101.75,2.3750000,0.0000,0.0000,0.0000,3.5100,2.3475,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR19-MAR-2021CE101.75,0.6225000,0.0000,0.0000,0.0000,1.8100,0.5775,0.05,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR29-DEC-2021CE101.75,6.0900000,0.0000,0.0000,0.0000,5.7750,6.0625,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-MAY-2021CE101.75,2.5275000,0.0000,0.0000,0.0000,2.7400,2.5000,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR09-APR-2021CE101.75,1.3475000,0.0000,0.0000,0.0000,1.8950,1.3600,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR14-MAY-2021CE101.75,2.2175000,0.0000,0.0000,0.0000,2.5475,2.1900,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR23-APR-2021CE101.75,1.7375000,0.0000,0.0000,0.0000,1.9825,1.7075,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR31-MAR-2021CE101.75,1.0900000,0.0000,0.0000,0.0000,1.8375,1.0600,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR27-MAY-2021CE101.75,2.5050000,0.0000,0.0000,0.0000,3.4400,2.4800,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR16-APR-2021CE101.75,1.5500000,0.0000,0.0000,0.0000,2.1125,1.5175,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-APR-2021CE101.75,1.8675000,0.0000,0.0000,0.0000,2.1000,1.8375,0.03,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-APR-2021PE83,0.0425000,0.0000,0.0000,0.0000,0.0375,0.0450,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR14-MAY-2021PE83,0.0725000,0.0000,0.0000,0.0000,0.0500,0.0750,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-MAY-2021PE83,0.0950000,0.0000,0.0000,0.0000,0.0650,0.1000,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR07-MAY-2021PE83,0.0575000,0.0000,0.0000,0.0000,0.0350,0.0600,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021PE83,0.1450000,0.0000,0.0000,0.0000,1.1600,0.1525,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR26-MAR-2021PE83,0.0025000,0.0000,0.0000,0.0000,3.4175,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR27-MAY-2021PE83,0.0950000,0.0000,0.0000,0.0000,0.0475,0.1000,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR30-APR-2021PE83,0.0450000,0.0000,0.0000,0.0000,0.0675,0.0475,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR23-APR-2021PE83,0.0350000,0.0000,0.0000,0.0000,0.0375,0.0375,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR21-MAY-2021PE83,0.0825000,0.0000,0.0000,0.0000,0.0275,0.0875,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR09-APR-2021PE83,0.0150000,0.0000,0.0000,0.0000,0.0325,0.0150,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021PE83,0.2650000,0.0000,0.0000,0.0000,0.7750,0.2725,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR30-APR-2021CE83,4.7150000,0.0000,0.0000,0.0000,5.7825,4.5750,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR09-APR-2021CE83,4.3750000,0.0000,0.0000,0.0000,6.9325,4.3050,0.07,0,0,0,,0.0000000,0.0000000
OPTCUREURINR23-APR-2021CE83,4.6025000,0.0000,0.0000,0.0000,6.6775,4.4600,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR14-MAY-2021CE83,4.8950000,0.0000,0.0000,0.0000,6.1625,4.7575,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-APR-2021CE83,4.6825000,0.0000,0.0000,0.0000,6.9675,4.5425,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR16-APR-2021CE83,4.4875000,0.0000,0.0000,0.0000,6.7425,4.3450,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR26-MAR-2021CE83,4.1850000,0.0000,0.0000,0.0000,7.5600,4.0500,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021CE83,6.8125000,0.0000,0.0000,0.0000,7.6275,6.7000,0.11,0,0,0,,0.0000000,0.0000000
OPTCUREURINR07-MAY-2021CE83,4.8300000,0.0000,0.0000,0.0000,6.6825,4.6900,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR27-MAY-2021CE83,5.0975000,0.0000,0.0000,0.0000,6.5625,4.9600,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-MAY-2021CE83,5.1150000,0.0000,0.0000,0.0000,5.9150,4.9775,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021CE83,5.5925000,0.0000,0.0000,0.0000,6.7625,5.4575,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR21-MAY-2021CE83,5.0050000,0.0000,0.0000,0.0000,6.9750,4.8675,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR14-MAY-2021CE83.25,4.6625000,0.0000,0.0000,0.0000,5.9250,4.5250,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR09-APR-2021CE83.25,4.1325000,0.0000,0.0000,0.0000,6.6925,4.0600,0.07,0,0,0,,0.0000000,0.0000000
OPTCUREURINR23-APR-2021CE83.25,4.3625000,0.0000,0.0000,0.0000,6.4400,4.2225,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR26-MAR-2021CE83.25,3.9375000,0.0000,0.0000,0.0000,7.4200,3.8025,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-APR-2021CE83.25,4.4475000,0.0000,0.0000,0.0000,6.7300,4.3075,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR27-MAY-2021CE83.25,4.8700000,0.0000,0.0000,0.0000,6.3275,4.7325,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021CE83.25,6.6000000,0.0000,0.0000,0.0000,7.4375,6.4875,0.11,0,0,0,,0.0000000,0.0000000
OPTCUREURINR16-APR-2021CE83.25,4.2475000,0.0000,0.0000,0.0000,6.5050,4.1050,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR30-APR-2021CE83.25,4.4800000,0.0000,0.0000,0.0000,5.5475,4.3400,0.14,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR23-APR-2021CE73.75,0.5500000,0.0000,0.0000,0.0000,1.0125,0.5550,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR30-APR-2021CE73.75,0.6375000,0.0000,0.0000,0.0000,0.9675,0.6425,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUN-2021CE73.75,1.2800000,0.0000,0.0000,0.0000,5.2750,1.2900,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR16-APR-2021CE73.75,0.4625000,0.0000,0.0000,0.0000,0.9450,0.4650,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR27-MAY-2021CE73.75,0.9275000,0.0000,0.0000,0.0000,0.8375,0.9375,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR31-MAR-2021CE73.75,0.2625000,0.0000,0.0000,0.0000,1.1200,0.2650,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-APR-2021CE73.75,0.5500000,0.5100,0.5200,0.4750,0.4750,0.4750,0.08,4219,8,8,,594105.0000000,4105.0000000
OPTCURUSDINR14-MAY-2021CE73.75,0.7800000,0.0000,0.0000,0.0000,0.8925,0.7900,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR16-APR-2021PE74,6.4125000,0.0000,0.0000,0.0000,3.0000,6.4975,0.09,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-APR-2021PE74,6.2725000,0.0000,0.0000,0.0000,3.1950,6.3550,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR23-APR-2021PE74,6.3300000,0.0000,0.0000,0.0000,3.3375,6.4125,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR29-DEC-2021PE74,4.8725000,0.0000,0.0000,0.0000,2.8225,4.9350,0.06,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR09-APR-2021PE74,6.4950000,0.0000,0.0000,0.0000,3.2700,6.5175,0.02,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR31-MAR-2021PE74,6.5725000,0.0000,0.0000,0.0000,2.8800,6.6475,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR19-MAR-2021PE74,6.7375000,0.0000,0.0000,0.0000,2.8475,6.8200,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR14-MAY-2021PE74,6.1350000,0.0000,0.0000,0.0000,4.4250,6.2175,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR12-MAR-2021PE74,6.8325000,0.0000,0.0000,0.0000,2.7225,6.9200,0.09,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR07-MAY-2021PE74,6.1700000,0.0000,0.0000,0.0000,3.6575,6.2525,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR26-MAR-2021PE74,6.6400000,0.0000,0.0000,0.0000,7.7175,6.7175,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR21-MAY-2021PE74,6.0675000,0.0000,0.0000,0.0000,4.7525,6.1475,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-SEP-2021PE74,5.2300000,0.0000,0.0000,0.0000,3.5875,5.2775,0.05,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR27-MAY-2021PE74,6.0075000,0.0000,0.0000,0.0000,4.1925,6.0900,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR30-APR-2021PE74,6.2475000,0.0000,0.0000,0.0000,3.9500,6.3325,0.09,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-JUN-2021PE74,5.7275000,0.0000,0.0000,0.0000,3.6375,5.8050,0.08,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR30-APR-2021CE74,0.5325000,0.0000,0.0000,0.0000,0.8425,0.5375,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-SEP-2021CE74,1.9975000,0.0000,0.0000,0.0000,3.7000,2.0275,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR21-MAY-2021CE74,0.7450000,0.0000,0.0000,0.0000,0.6275,0.7525,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR19-MAR-2021CE74,0.0650000,0.0775,0.0775,0.0450,0.0550,0.0550,0.01,6651,7286,7286,,539567150.0000000,403150.0000000
OPTCURUSDINR29-DEC-2021CE74,2.7975000,0.0000,0.0000,0.0000,3.5300,2.8125,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-MAY-2021CE74,0.8200000,0.0000,0.0000,0.0000,0.8175,0.8275,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR09-APR-2021CE74,0.2875000,0.0000,0.0000,0.0000,0.8625,0.3075,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR27-MAY-2021CE74,0.8100000,0.0000,0.0000,0.0000,0.7250,0.8175,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR14-MAY-2021CE74,0.6700000,0.0000,0.0000,0.0000,0.7725,0.6750,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR16-APR-2021CE74,0.3700000,0.0000,0.0000,0.0000,0.8250,0.3725,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR31-MAR-2021CE75.25,0.0250000,0.0000,0.0000,0.0000,0.4700,0.0250,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR19-MAR-2021CE75.25,0.0025000,0.0000,0.0000,0.0000,0.3450,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR27-MAY-2021CE75.25,0.3700000,0.0000,0.0000,0.0000,0.3200,0.3725,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR09-APR-2021CE75.25,0.0600000,0.0000,0.0000,0.0000,0.4000,0.0650,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR07-MAY-2021CE75.25,0.2325000,0.0000,0.0000,0.0000,0.3575,0.2350,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR12-MAR-2021CE75.25,0.0000000,0.0000,0.0000,0.0000,0.3350,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR12-MAR-2021PE75.25,8.0825000,0.0000,0.0000,0.0000,3.6975,8.1700,0.09,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR12-MAR-2021PE75.5,8.3325000,0.0000,0.0000,0.0000,3.9050,8.4200,0.09,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-SEP-2021CE75.5,1.2375000,0.0000,0.0000,0.0000,2.7675,1.2575,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR07-MAY-2021CE75.5,0.1875000,0.0000,0.0000,0.0000,0.2975,0.1875,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR30-APR-2021CE75.5,0.1450000,0.0000,0.0000,0.0000,0.3175,0.1450,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUN-2021CE75.5,0.5450000,0.0000,0.0000,0.0000,3.9975,0.5500,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR26-MAR-2021CE75.5,0.0175000,0.0175,0.0175,0.0100,0.0150,0.0050,0.01,14661,1721,1721,,129958307.5000000,22807.5000000
OPTCURUSDINR28-APR-2021CE75.5,0.1300000,0.1100,0.1175,0.0975,0.1125,0.1325,0.00,3133,358,358,,27069212.5000000,40212.5000000
OPTCURUSDINR14-MAY-2021CE75.5,0.2225000,0.0000,0.0000,0.0000,0.2825,0.2250,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR12-MAR-2021CE75.5,0.0000000,0.0000,0.0000,0.0000,0.4200,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR09-APR-2021CE75.5,0.0400000,0.0000,0.0000,0.0000,0.3350,0.0450,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR31-MAR-2021CE75.5,0.0150000,0.0000,0.0000,0.0000,0.3975,0.0150,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR16-APR-2021CE75.5,0.0700000,0.0000,0.0000,0.0000,0.3150,0.0700,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR21-MAY-2021CE75.5,0.2700000,0.0000,0.0000,0.0000,0.2100,0.2700,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR27-MAY-2021CE75.5,0.3100000,0.0000,0.0000,0.0000,0.2675,0.3125,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-MAY-2021CE75.5,0.3175000,0.0000,0.0000,0.0000,0.3225,0.3200,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-DEC-2021CE75.5,1.9475000,0.0000,0.0000,0.0000,2.5950,1.9575,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR23-APR-2021CE75.5,0.1050000,0.0000,0.0000,0.0000,0.3450,0.1050,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR19-MAR-2021CE75.5,0.0025000,0.0000,0.0000,0.0000,0.2850,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR12-MAR-2021PE75.5,2.5275000,0.0000,0.0000,0.0000,1.6400,2.4975,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR07-MAY-2021PE75.5,2.0425000,0.0000,0.0000,0.0000,1.8925,2.0125,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR30-APR-2021PE75.5,2.0850000,0.0000,0.0000,0.0000,1.8650,2.0525,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR09-APR-2021PE75.5,2.2350000,0.0000,0.0000,0.0000,1.8975,2.1400,0.10,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR23-APR-2021PE75.5,2.1300000,0.0000,0.0000,0.0000,1.8225,2.0975,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR16-APR-2021PE75.5,2.1775000,0.0000,0.0000,0.0000,1.9375,2.1475,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR19-MAR-2021PE75.5,2.4325000,0.0000,0.0000,0.0000,1.9750,2.3975,0.04,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-DEC-2021PE75.5,1.5475000,0.0000,0.0000,0.0000,1.3300,1.5325,0.02,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-MAY-2021CE87.75,1.5325000,0.0000,0.0000,0.0000,2.0725,1.4450,0.09,0,0,0,,0.0000000,0.0000000
OPTCUREURINR09-APR-2021CE87.75,0.6825000,0.0000,0.0000,0.0000,2.8075,0.6350,0.05,0,0,0,,0.0000000,0.0000000
OPTCUREURINR30-APR-2021CE87.75,1.0825000,0.0000,0.0000,0.0000,1.9725,0.9975,0.09,0,0,0,,0.0000000,0.0000000
OPTCUREURINR12-MAR-2021CE87.75,0.0375000,0.0000,0.0000,0.0000,3.3325,0.0100,0.03,0,0,0,,0.0000000,0.0000000
OPTCUREURINR27-MAY-2021CE87.75,1.5175000,0.0000,0.0000,0.0000,2.5625,1.4275,0.09,0,0,0,,0.0000000,0.0000000
OPTCUREURINR14-MAY-2021CE87.75,1.3025000,0.0000,0.0000,0.0000,2.2300,1.2150,0.09,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021CE87.75,3.2600000,0.0000,0.0000,0.0000,4.4425,3.1725,0.09,0,0,0,,0.0000000,0.0000000
OPTCUREURINR07-MAY-2021CE87.75,1.2075000,0.0000,0.0000,0.0000,2.6000,1.1225,0.09,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-APR-2021CE87.75,1.0450000,0.0000,0.0000,0.0000,2.8675,0.9625,0.08,0,0,0,,0.0000000,0.0000000
OPTCUREURINR31-MAR-2021CE87.75,0.5100000,0.0000,0.0000,0.0000,3.6775,0.4400,0.07,0,0,0,,0.0000000,0.0000000
OPTCUREURINR21-MAY-2021CE87.75,1.4175000,0.0000,0.0000,0.0000,2.8150,1.3300,0.09,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR26-MAR-2021CE87.75,13.8050000,0.0000,0.0000,0.0000,11.4850,13.8025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-JUN-2021CE88,14.7700000,0.0000,0.0000,0.0000,10.9050,14.7575,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR26-MAR-2021CE88,13.5575000,0.0000,0.0000,0.0000,11.3475,13.5550,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-SEP-2021CE88,15.8600000,0.0000,0.0000,0.0000,10.7000,15.8700,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR31-MAR-2021PE88,1.1300000,0.0000,0.0000,0.0000,0.3975,1.2000,0.07,0,0,0,,0.0000000,0.0000000
OPTCUREURINR14-MAY-2021PE88,1.3000000,0.0000,0.0000,0.0000,0.8825,1.3625,0.06,0,0,0,,0.0000000,0.0000000
OPTCUREURINR12-MAR-2021PE88,1.0650000,0.0000,0.0000,0.0000,0.4725,1.1950,0.13,0,0,0,,0.0000000,0.0000000
OPTCUREURINR30-APR-2021PE88,1.2475000,0.0000,0.0000,0.0000,1.0375,1.3125,0.07,0,0,0,,0.0000000,0.0000000
OPTCUREURINR16-APR-2021PE88,1.2150000,0.0000,0.0000,0.0000,0.7100,1.2850,0.07,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-MAY-2021PE88,1.3200000,0.0000,0.0000,0.0000,0.9975,1.3775,0.06,0,0,0,,0.0000000,0.0000000
OPTCUREURINR23-APR-2021PE88,1.2325000,0.0000,0.0000,0.0000,0.7200,1.3025,0.07,0,0,0,,0.0000000,0.0000000
OPTCUREURINR07-MAY-2021PE88,1.2600000,0.0000,0.0000,0.0000,0.7000,1.3250,0.07,0,0,0,,0.0000000,0.0000000
OPTCUREURINR21-MAY-2021PE88,1.3100000,0.0000,0.0000,0.0000,0.6075,1.3700,0.06,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021PE88,1.3450000,0.0000,0.0000,0.0000,2.9025,1.3975,0.05,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021PE88,1.4025000,0.0000,0.0000,0.0000,2.2025,1.4350,0.03,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-APR-2021PE88,1.2450000,0.0000,0.0000,0.0000,0.6875,1.3100,0.07,0,0,0,,0.0000000,0.0000000
OPTCUREURINR29-DEC-2021PE88,1.3850000,0.0000,0.0000,0.0000,0.8700,1.4225,0.04,0,0,0,,0.0000000,0.0000000
OPTCUREURINR26-MAR-2021PE88,1.1100000,1.1975,1.2275,1.1200,1.1225,1.1900,0.08,944,187,187,,16673315.0000000,217315.0000000
OPTCUREURINR27-MAY-2021PE88,1.3175000,0.0000,0.0000,0.0000,0.7950,1.3775,0.06,0,0,0,,0.0000000,0.0000000
OPTCUREURINR19-MAR-2021PE88,1.0800000,0.0000,0.0000,0.0000,0.4300,1.1750,0.10,0,0,0,,0.0000000,0.0000000
OPTCUREURINR09-APR-2021PE88,1.1925000,0.0000,0.0000,0.0000,0.6650,1.2175,0.03,0,0,0,,0.0000000,0.0000000
OPTCUREURINR21-MAY-2021CE88,1.2925000,0.0000,0.0000,0.0000,2.6325,1.2100,0.08,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD26-MAR-2021PE1.465,0.0765000,0.0000,0.0000,0.0000,0.1303,0.0773,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD29-DEC-2021PE1.465,0.1073000,0.0000,0.0000,0.0000,0.1432,0.1077,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD28-SEP-2021PE1.465,0.0985000,0.0000,0.0000,0.0000,0.1382,0.0990,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD28-JUN-2021PE1.465,0.0879000,0.0000,0.0000,0.0000,0.1373,0.0884,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD28-APR-2021CE1.47,0.0034000,0.0000,0.0000,0.0000,0.0060,0.0031,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD26-MAR-2021CE1.47,0.0002000,0.0000,0.0000,0.0000,0.0045,0.0002,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD29-DEC-2021CE1.47,0.0312000,0.0000,0.0000,0.0000,0.0281,0.0307,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD28-JUN-2021CE1.47,0.0111000,0.0000,0.0000,0.0000,0.0124,0.0107,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD28-SEP-2021CE1.47,0.0218000,0.0000,0.0000,0.0000,0.0203,0.0214,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD27-MAY-2021CE1.47,0.0070000,0.0000,0.0000,0.0000,0.0132,0.0067,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD27-MAY-2021PE1.47,0.0879000,0.0000,0.0000,0.0000,0.0745,0.0885,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD28-JUN-2021PE1.47,0.0919000,0.0000,0.0000,0.0000,0.1288,0.0924,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD29-DEC-2021PE1.47,0.1109000,0.0000,0.0000,0.0000,0.1470,0.1113,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD28-APR-2021PE1.47,0.0844000,0.0000,0.0000,0.0000,0.1065,0.0851,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD28-SEP-2021PE1.47,0.1022000,0.0000,0.0000,0.0000,0.1357,0.1027,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD26-MAR-2021PE1.47,0.0814000,0.0000,0.0000,0.0000,0.1217,0.0822,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD27-MAY-2021PE1.475,0.0922000,0.0000,0.0000,0.0000,0.0783,0.0928,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD28-JUN-2021PE1.475,0.0959000,0.0000,0.0000,0.0000,0.1252,0.0965,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD29-DEC-2021PE1.475,0.1145000,0.0000,0.0000,0.0000,0.1420,0.1149,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD26-MAR-2021PE1.475,0.0863000,0.0000,0.0000,0.0000,0.1177,0.0872,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD28-SEP-2021PE1.475,0.1060000,0.0000,0.0000,0.0000,0.1326,0.1065,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD28-APR-2021PE1.475,0.0889000,0.0000,0.0000,0.0000,0.1109,0.0896,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD27-MAY-2021CE1.475,0.0063000,0.0000,0.0000,0.0000,0.0120,0.0060,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD29-DEC-2021CE1.475,0.0298000,0.0000,0.0000,0.0000,0.0301,0.0293,0.00,0,0,0,,0.0000000,0.0000000
